ID,RA[hr],Dec[deg],ID_Simbad,ID_MWSC,ID_WEBDA,ID_Piskunov,ID_Kharchenko,ID_Salaris,ID_vandenBergh,ID_Cantat-Gaudin,ID_Lynga,dist[pc],err_dist[pc],N_dist[pc],age[Myr],err_age[Myr],N_age[Myr],[Fe/H],err_[Fe/H],N_[Fe/H],mass[Msun],err_mass[Msun],N_mass[Msun],rgc[pc],err_rgc[pc],N_rgc[pc],rhm[pc],err_rhm[pc],N_rhm[pc],Av[mag],err_Av[mag],N_Av[mag]
[KPR2005]_9,02 46 41.040,57 44 34.800,[KPR2005]_9,ASCC_9,ASCC_9,ASCC_9,ASCC_9,,,ASCC_9,,2779.88,107.88599315944585,5.0,8.238987504653705,0.8873901067419754,4.0,,,,682.5843267597521,507.07595848716164,5.0,10159.9,0.0,1.0,6.712914710819369,2.402461272585091,1.0,2.878933333333334,0.0008709296863229327,3.0
NGC_7281,22 25 02.160,57 52 08.400,NGC_7281,NGC_7281,NGC_7281,NGC_7281,NGC_7281,,,NGC_7281,,1722.22,100.45229076531801,5.0,56.29769700562429,13.982758702561357,4.0,,,,367.2764869798202,238.56176622605105,6.0,9126.9,0.0,1.0,3.826026040147636,1.2114185822600916,1.0,1.6000000000000003,1.2819751242557095e-16,3.0
C_0027+577,00 30 21.600,57 55 19.200,C_0027+577,Stock_21,Stock_21,Stock_21,Stock_21,,,Stock_21,Stock_21,1490.8,144.89897170097515,5.0,467.5538238467501,135.65576385212808,4.0,,,,65.09192771288558,25.089958647428737,6.0,9404.0,0.0,1.0,1.0111289845197635,0.16981041413992365,1.0,1.2970666666666668,0.013934874981166441,3.0
Teutsch_74,21 45 41.280,58 05 49.200,Teutsch_74,Teutsch_74,,,Teutsch_74,,,Teutsch_74,,3568.5333333333333,194.76165110396025,3.0,1122.0184543019652,0.0,2.0,,,,55.666666666666664,3.12990356022295,3.0,9898.4,0.0,1.0,1.4534036440794855,0.041222782349181086,1.0,3.3568000000000007,0.0,1.0
[KPS2012]_MWSC_0204,02 29 44.000,58 06 00.000,[KPS2012]_MWSC_0204,FSR_0596,,,FSR_0596,,,,,1417.0,0.0,2.0,1412.5375446227556,0.0,2.0,,,,66.0,0.0,2.0,,,,1.1071306862434567,0.0,1.0,1.6672000000000002,0.0,1.0
NGC_7261,22 20 13.440,58 07 40.800,NGC_7261,NGC_7261,NGC_7261,,NGC_7261,,NGC_7261,NGC_7261,,2401.58,279.09203700571607,5.0,23.63851773445586,6.519120066333484,3.0,,,,79.25,26.73276313814193,4.0,9664.1,0.0,1.0,2.0961216078176546,1.0793139463357688,1.0,3.016,0.05996265504461906,2.0
Cl_King_2,00 50 57.840,58 11 16.800,Cl_King_2,King_2,,,King_2,King_2,King_2,King_2,King_2,5471.0,109.44005208332094,4.0,4794.900941914654,95.97878855300675,3.0,-0.21,0.21,1.0,34.25,8.68997266969235,4.0,12450.25,374.58981733357354,2.0,4.781634338702627,2.322728870987254,1.0,0.96,0.0,1.0
[KPS2012]_MWSC_0492,05 15 25.000,58 12 18.000,[KPS2012]_MWSC_0492,FSR_0670,,,FSR_0670,,,,,2007.0,0.0,2.0,1011.5794542599003,0.0,2.0,,,,29.0,0.0,2.0,,,,2.324974441111259,0.0,1.0,1.8656,0.0,1.0
IC_361,04 18 56.640,58 15 07.200,IC_361,IC_361,IC_361,,IC_361,,IC_361,IC_361,IC_361,2409.8,511.24948117333093,5.0,796.3611687065113,235.7285859040376,4.0,,,,249.2,107.79050050908938,5.0,11807.5,0.0,1.0,1.9951899757781995,0.7682399048384901,1.0,2.8272000000000004,0.5283501869025883,2.0
NGC_457,01 19 32.880,58 16 40.800,NGC_457,NGC_457,NGC_457,NGC_457,NGC_457,,NGC_457,NGC_457,NGC_457,2538.5285714285715,73.00980284833913,7.0,20.881570377136104,3.0378823243517776,5.0,,,,1085.3928059450598,420.624190629573,7.0,10316.2,0.0,1.0,5.00236848366634,1.6070596918234086,1.0,1.4314666666666669,0.06185440491515054,3.0
[KPS2012]_MWSC_3641,22 34 37.000,58 17 42.000,[KPS2012]_MWSC_3641,FSR_0377,,,FSR_0377,,,,,2300.0,0.0,2.0,50.118723362727245,0.0,2.0,,,,10.0,0.0,2.0,,,,3.3952007711466003,0.0,1.0,1.92,0.0,1.0
C_2250+580,22 52 13.200,58 17 20.400,C_2250+580,King_18,King_18,,King_18,,,King_18,King_18,2597.05,110.05919713953938,4.0,226.11029277188527,88.8798548405093,3.0,,,,394.7,322.89554348116974,5.0,9657.3,0.0,1.0,2.6877514103599274,1.4270843068449204,1.0,1.968,0.03394112549695431,2.0
C_0215+580,02 19 30.720,58 18 14.400,C_0215+580,Basel_10,Basel_10,,Basel_10,,Basel_10,Basel_10,Basel_10,2101.6833333333334,94.15463172848125,6.0,25.76959150882763,7.170117266935978,4.0,,,,18.4,4.682734244007447,5.0,9937.1,0.0,1.0,0.6134442393864633,0.0502720475163611,1.0,2.4704000000000006,0.0045254833995938765,2.0
[KPS2012]_MWSC_3652,22 42 08.000,58 20 24.000,[KPS2012]_MWSC_3652,FSR_0381,,,FSR_0381,,,,,3552.0,0.0,2.0,177.82794100389228,0.0,2.0,,,,56.0,0.0,2.0,,,,1.6422438512611275,0.0,1.0,2.4640000000000004,0.0,1.0
Juchert_9,03 55 21.600,58 23 27.600,Juchert_9,Juchert_9,,,Juchert_9,,,Juchert_9,,4197.566666666667,184.99090868552508,3.0,5.011872336272725,0.0,2.0,,,,16.166666666666668,1.3608276348795436,3.0,12433.9,0.0,1.0,1.356137314092436,0.5444370306254981,1.0,4.5312,0.0,1.0
C_2331+582,23 33 13.200,58 28 08.400,C_2331+582,King_20,King_20,,King_20,,,King_20,King_20,1875.95,12.99237757302334,4.0,299.1875116460723,118.75432934679607,3.0,,,,112.3,70.90805313925915,5.0,9245.6,0.0,1.0,1.3555208097167388,0.34207957585656124,1.0,2.16,0.05656854249492369,2.0
[KPS2012]_MWSC_3752,23 42 01.000,58 32 42.000,[KPS2012]_MWSC_3752,FSR_0441,,,FSR_0441,,,,,1998.0,0.0,2.0,446.6835921509635,0.0,2.0,,,,32.5,0.0,2.0,,,,0.8118958365785349,0.0,1.0,1.6672000000000002,0.0,1.0
Cl_Czernik_14,03 17 02.880,58 36 43.200,Cl_Czernik_14,Czernik_14,,,Czernik_14,,,Czernik_14,Czernik_14,2527.2000000000003,267.1576812795519,3.0,383.70724549227845,0.0,2.0,,,,21.625,4.1584815437849425,4.0,10994.4,0.0,1.0,0.9007105024017381,0.15106364952954565,1.0,3.4240000000000004,0.0,1.0
[KPS2012]_MWSC_3675,22 55 08.000,58 43 30.000,[KPS2012]_MWSC_3675,FSR_0394,,,FSR_0394,,,,,4739.0,0.0,2.0,1584.8931924611109,0.0,2.0,,,,48.5,0.0,2.0,,,,2.4172353316315474,0.0,1.0,3.1968,0.0,1.0
Cl_Berkeley_66,03 04 07.200,58 43 51.600,Cl_Berkeley_66,Berkeley_66,,,Berkeley_66,Berkeley_66,Berkeley_66,Berkeley_66,Berkeley_66,6137.45,433.04269636491966,4.0,2268.358363081837,698.7747721586082,3.0,-0.24,0.24,1.0,63.875,23.326068437479986,4.0,12734.45,102.14157454239665,2.0,3.38573120454033,0.8920742787433131,1.0,3.6768,0.0,1.0
[KPR2004b]_4,00 10 22.320,58 44 31.200,[KPR2004b]_4,Alessi_20,Alessi_20,Alessi_20,Alessi_20,,,Alessi_20,,453.46000000000004,7.086415172708976,5.0,62.336542900361295,30.5077369280656,4.0,,,,43.70369368369347,6.46138397612864,6.0,8546.0,0.0,1.0,1.591407019488522,0.7151152435186796,1.0,0.8757333333333334,0.14021967949798816,3.0
[KPS2012]_MWSC_0196,02 27 40.000,58 45 30.000,[KPS2012]_MWSC_0196,FSR_0591,,,FSR_0591,,,,,2297.0,0.0,2.0,7.079457843841373,0.0,2.0,,,,32.0,0.0,2.0,,,,1.4392698921164937,0.0,1.0,1.9328,0.0,1.0
C_0229+585,02 32 57.600,58 45 50.400,C_0229+585,Czernik_8,,,Czernik_8,,Czernik_8,Czernik_8,Czernik_8,1880.7400000000002,263.4028361274798,5.0,100.08237707296239,40.45021105513275,3.0,,,,28.0,8.191077462702937,4.0,10507.4,0.0,1.0,0.7505471923381831,0.3526129695402744,1.0,2.5568000000000004,0.0,1.0
[FSR2007]_0358,22 10 14.000,58 47 42.000,[FSR2007]_0358,FSR_0358,,,FSR_0358,,,,,2578.0,0.0,2.0,1995.2623149688827,0.0,2.0,,,,81.0,0.0,2.0,,,,3.4874616616668885,0.0,1.0,7.3952,0.0,1.0
NGC_436,01 16 00.240,58 49 12.000,NGC_436,NGC_436,NGC_436,,NGC_436,,NGC_436,NGC_436,NGC_436,2943.7833333333333,150.03649633166418,6.0,63.90946295036679,16.18956606519201,4.0,,,,40.0,11.08061370141564,5.0,10723.2,0.0,1.0,1.6716592845231248,0.37019242128966073,1.0,1.4720000000000002,0.0,2.0
[KPS2012]_MWSC_3653,22 42 30.720,58 56 27.600,[KPS2012]_MWSC_3653,FSR_0385,,,FSR_0385,,,FSR_0385,,1867.1000000000001,115.2076675689022,3.0,707.9457843841373,0.0,2.0,,,,23.666666666666668,2.9938207967349957,3.0,9199.6,0.0,1.0,0.8843825636809792,0.09093890520650189,1.0,3.1328,0.0,1.0
[KPR2005]_7,01 59 06.000,58 55 30.000,[KPR2005]_7,ASCC_7,ASCC_7,ASCC_7,ASCC_7,,,,,2000.0,0.0,4.0,20.126601289467352,3.712911857200215,4.0,,,,802.4124129903827,616.7913319949416,4.0,,,,2.3618787973193744,0.0,1.0,1.5466666666666669,0.04354648431614536,3.0
Teutsch_125,22 13 15.840,58 56 20.400,Teutsch_125,Teutsch_125,,,Teutsch_125,,,Teutsch_125,,1632.7,153.25640824013416,3.0,1258.9254117941662,0.0,2.0,,,,20.5,2.449489742783178,3.0,9029.6,0.0,1.0,1.132320789782285,0.006737925434770475,1.0,2.4992,0.0,1.0
[KPS2012]_MWSC_3610,22 18 44.000,59 00 00.000,[KPS2012]_MWSC_3610,FSR_0366,,,FSR_0366,,,,,5610.0,0.0,2.0,518.8000389289609,0.0,2.0,,,,58.5,0.0,2.0,,,,5.185062047240189,0.0,1.0,3.5296000000000003,0.0,1.0
Cl_Berkeley_97,22 39 24.720,59 00 18.000,Cl_Berkeley_97,Berkeley_97,Berkeley_97,,Berkeley_97,,,Berkeley_97,Berkeley_97,2079.575,242.1190522630345,4.0,26.087559282238356,7.669988958962289,3.0,,,,363.6,302.5720542284102,5.0,9592.3,0.0,1.0,0.7778112258901324,0.11353281414405852,1.0,2.3792,0.014707821048680295,2.0
C_0232+587,02 36 06.720,59 01 26.400,C_0232+587,King_4,,,King_4,,King_4,King_4,King_4,2686.1,148.527734783777,5.0,117.42395157989738,35.02818300464648,3.0,,,,73.625,24.374278835485573,4.0,10251.0,0.0,1.0,1.6442676736680595,0.49470322422067814,1.0,2.8640000000000003,0.0,1.0
C_0343+589,03 47 56.160,59 04 12.000,C_0343+589,Tombaugh_5,Tombaugh_5,Tombaugh_5,Tombaugh_5,,,Tombaugh_5,Tombaugh_5,1490.8333333333333,116.07239519337028,6.0,487.06059830254895,142.22319738711212,4.0,,,,470.84247926250805,230.87036381104704,6.0,9758.5,0.0,1.0,3.453101676663677,0.9385167121020346,1.0,1.706666666666667,0.41540698473059295,3.0
[KPS2012]_MWSC_3753,23 43 35.000,59 04 48.000,[KPS2012]_MWSC_3753,FSR_0443,,,FSR_0443,,,,,1821.0,0.0,2.0,630.9573444801944,0.0,2.0,,,,40.0,0.0,2.0,,,,1.2178437548678025,0.0,1.0,3.4656000000000002,0.0,1.0
Cl_Berkeley_95,22 28 19.680,59 07 44.400,Cl_Berkeley_95,Berkeley_95,Berkeley_95,,Berkeley_95,,,Berkeley_95,Berkeley_95,2616.225,412.6417186479695,4.0,239.0589261557174,94.51312333019632,3.0,,,,245.3,183.07122111353274,5.0,9928.9,0.0,1.0,1.3645380591801608,0.07473183293633301,1.0,4.112,0.16970562748477155,2.0
Cl_King_10,22 54 59.520,59 10 12.000,Cl_King_10,King_10,King_10,,King_10,,King_10,King_10,King_10,3147.2200000000003,145.9442315406813,5.0,47.03826117124098,16.163472938757916,3.0,,,,100.4,34.14656644525186,5.0,10002.7,0.0,1.0,1.4370736840584621,0.373401036347545,1.0,3.8192000000000004,0.12558216433873098,2.0
[KPS2012]_MWSC_0179,02 20 52.320,59 11 16.800,[KPS2012]_MWSC_0179,SAI_17,,,SAI_17,,,SAI_17,,4553.7,452.094156859682,3.0,794.3282347242822,0.0,2.0,,,,22.666666666666668,2.3134069792952237,3.0,12936.2,0.0,1.0,1.4818055376056178,0.1973426698636248,1.0,3.3568000000000007,0.0,1.0
[KPS2012]_MWSC_0285,03 32 35.000,59 12 36.000,[KPS2012]_MWSC_0285,FSR_0632,,,FSR_0632,,,,,1037.0,0.0,2.0,223.87211385683378,0.0,2.0,,,,73.0,0.0,2.0,,,,0.9041567270988229,0.0,1.0,2.1984000000000004,0.0,1.0
[KPS2012]_MWSC_0003,00 00 31.000,59 14 30.000,[KPS2012]_MWSC_0003,FSR_0459,,,FSR_0459,,,,,2926.0,0.0,2.0,63.09573444801929,0.0,2.0,,,,25.0,0.0,2.0,,,,0.7196349460582468,0.0,1.0,3.664,0.0,1.0
Cl_Berkeley_103,23 45 12.720,59 17 49.200,Cl_Berkeley_103,Berkeley_103,Berkeley_103,,Berkeley_103,,,Berkeley_103,Berkeley_103,3468.35,1359.610713356952,4.0,337.024822418181,134.0380474690738,3.0,-0.38,0.0,1.0,274.5,219.43687019277323,5.0,13886.7,0.0,1.0,1.5595815659638532,0.009598605223014034,1.0,3.1984000000000004,0.0011313708498985084,2.0
[FSR2007]_0486,00 20 25.000,59 19 54.000,[FSR2007]_0486,FSR_0486,,,FSR_0486,,,,,1850.0,0.0,2.0,794.3282347242822,0.0,2.0,,,,13.5,0.0,2.0,,,,0.7749914803704196,0.0,1.0,1.7600000000000002,0.0,1.0
NGC_6832,19 47 57.000,59 23 54.000,NGC_6832,NGC_6832,,,NGC_6832,,,,,3095.0,0.0,2.0,1927.5249131909366,0.0,2.0,,,,11.0,0.0,2.0,,,,1.3470090015962055,0.0,1.0,0.4672,0.0,1.0
[KPS2012]_MWSC_0292,03 40 23.000,59 25 48.000,[KPS2012]_MWSC_0292,FSR_0634,,,FSR_0634,,,,,2301.0,0.0,2.0,895.3647655495937,0.0,2.0,,,,34.5,0.0,2.0,,,,1.4392698921164937,0.0,1.0,3.6768,0.0,1.0
Cl_Stock_2,02 15 25.440,59 31 19.200,Cl_Stock_2,Stock_2,Stock_2,Stock_2,Stock_2,,Stock_2,Stock_2,Stock_2,354.35714285714283,15.44269006309586,7.0,161.3973158968907,46.22354216272411,5.0,-0.14,0.0,1.0,5321.101145272043,3144.3107081453586,7.0,8601.5,0.0,1.0,4.077975328095889,2.0618235563346445,1.0,1.1296000000000002,0.0352807155382213,3.0
[BDS2003]_37,22 59 06.000,59 28 06.000,[BDS2003]_37,BDSB_37,,,BDSB_37,,,,,2275.0,0.0,2.0,398.10717055349687,0.0,2.0,,,,14.0,0.0,2.0,,,,2.7124701812964687,0.0,1.0,3.1328,0.0,1.0
IRAS_23151+5912,23 17 25.000,59 28 24.000,IRAS_23151+5912,IRAS_23151+5912,,,IRAS_23151+5912,,,,,2900.0,0.0,2.0,190.54607179632444,0.0,2.0,,,,48.0,0.0,2.0,,,,1.3101046453880905,0.0,1.0,3.9968000000000004,0.0,1.0
[KPR2005]_8,02 20 46.000,59 41 24.000,[KPR2005]_8,ASCC_8,ASCC_8,ASCC_8,ASCC_8,,,,,2000.5,99.75,4.0,32.57078261112231,13.157992346846955,4.0,,,,2481.85646505359,2040.5803116558195,4.0,,,,2.694018003192411,0.0,1.0,1.8133333333333335,0.04354648431614531,3.0
[KPS2012]_MWSC_3686,23 00 58.800,59 41 52.800,[KPS2012]_MWSC_3686,FSR_0401,,,FSR_0401,,,FSR_0401,,3428.0333333333333,179.65646435679733,3.0,398.10717055349687,0.0,2.0,,,,36.166666666666664,11.703117659964075,3.0,10293.4,0.0,1.0,0.7637502675992551,0.32492824054014385,1.0,3.664,0.0,1.0
[KPS2012]_MWSC_0024,00 10 44.000,59 44 06.000,[KPS2012]_MWSC_0024,FSR_0474,,,FSR_0474,,,,,4638.0,0.0,2.0,794.3282347242822,0.0,2.0,,,,29.5,0.0,2.0,,,,2.01128741334228,0.0,1.0,3.664,0.0,1.0
[KPS2012]_MWSC_3736,23 31 14.000,59 46 30.000,[KPS2012]_MWSC_3736,FSR_0435,,,FSR_0435,,,,,805.0,0.0,2.0,223.87211385683378,0.0,2.0,,,,67.0,0.0,2.0,,,,0.4613044526014403,0.0,1.0,1.6992000000000003,0.0,1.0
Teutsch_54,22 47 25.920,59 46 51.600,Teutsch_54,Teutsch_54,,,Teutsch_54,,,Teutsch_54,,4053.6666666666665,40.552663519410395,3.0,1412.5375446227556,0.0,2.0,,,,18.5,1.224744871391589,3.0,10397.1,0.0,1.0,1.4026466110933673,0.42411902120833606,1.0,1.8656,0.0,1.0
[KPS2012]_MWSC_0086,00 52 59.000,59 50 06.000,[KPS2012]_MWSC_0086,FSR_0521,,,FSR_0521,,,,,2534.0,0.0,2.0,1621.8100973589333,0.0,2.0,,,,61.0,0.0,2.0,,,,3.136870277689794,0.0,1.0,1.7984000000000002,0.0,1.0
[KPS2012]_MWSC_3709,23 13 57.000,59 51 18.000,[KPS2012]_MWSC_3709,FSR_0417,,,FSR_0417,,,,,2180.0,0.0,2.0,188.3649089489802,0.0,2.0,,,,34.0,0.0,2.0,,,,0.9779654395150535,0.0,1.0,3.0656,0.0,1.0
C_0229+596,02 33 34.320,59 52 58.800,C_0229+596,Czernik_9,Czernik_9,,Czernik_9,,,Czernik_9,Czernik_9,2123.675,267.51425984188205,4.0,377.82755012689944,150.65486647337423,3.0,,,,45.5,17.054618142896075,5.0,10715.3,0.0,1.0,0.803617982789963,0.1762439272520041,1.0,3.3584000000000005,0.0011313708498983514,2.0
[KPS2012]_MWSC_3583,22 04 07.000,59 54 00.000,[KPS2012]_MWSC_3583,Dolidze_56,,,Dolidze_56,,,,,7000.0,0.0,2.0,891.2509381337442,0.0,2.0,,,,24.5,0.0,2.0,,,,1.716052563677358,0.0,1.0,3.1968,0.0,1.0
C_2237+596,22 39 35.040,59 54 28.800,C_2237+596,Czernik_42,,,Czernik_42,,,Czernik_42,Czernik_42,4247.599999999999,201.34805685677728,3.0,5.011872336272725,0.0,2.0,,,,29.25,7.274742263475731,4.0,10736.2,0.0,1.0,1.5087995246497155,0.3917748200682185,1.0,3.9168000000000003,0.0,1.0
NGC_7429,22 55 53.000,59 57 36.000,NGC_7429,NGC_7429,,,NGC_7429,,,,,1250.0,0.0,2.0,120.22644346174131,0.0,2.0,,,,59.0,0.0,2.0,,,,0.8303480146825926,0.0,1.0,3.0368,0.0,1.0
NAME_Juchert-Saloranta_1,00 16 18.720,59 58 01.200,NAME_Juchert-Saloranta_1,Juchert-Saloranta_1,,,Juchert-Saloran_1,,,Juchert-Saloran_1,,5027.400000000001,243.80587906501907,3.0,1995.2623149688827,0.0,2.0,,,,54.333333333333336,6.668055410909763,3.0,11154.2,0.0,1.0,2.1830509850517004,0.7139409772853448,1.0,2.6656,0.0,1.0
[KPS2012]_MWSC_3478,21 11 48.000,59 57 54.000,[KPS2012]_MWSC_3478,Riddle_6,,,Riddle_6,,,,,1198.0,0.0,2.0,12.589254117941662,0.0,2.0,,,,8.0,0.0,2.0,,,,0.5351131650176707,0.0,1.0,1.0656,0.0,1.0
C_0312+598,03 16 18.000,60 22 37.200,C_0312+598,Stock_23,Stock_23,Stock_23,Stock_23,,,Stock_23,Stock_23,453.8,37.421277369966944,5.0,109.73045717168483,45.11226955768433,4.0,,,,42.87405993345831,14.314300012922514,6.0,8814.3,0.0,1.0,2.344971105124848,1.6622405152747164,1.0,0.7680000000000001,0.05225578117937446,3.0
[KPS2012]_MWSC_3593,22 10 43.000,60 04 48.000,[KPS2012]_MWSC_3593,FSR_0364,,,FSR_0364,,,,,3399.0,0.0,2.0,1412.5375446227556,0.0,2.0,,,,29.0,0.0,2.0,,,,1.4761742483246092,0.0,1.0,2.3392,0.0,1.0
NGC_7795,23 57 38.000,60 05 00.000,NGC_7795,NGC_7795,,,NGC_7795,,,,,4901.0,0.0,2.0,1000.0,0.0,2.0,,,,48.5,0.0,2.0,,,,4.779114128950922,0.0,1.0,2.8768000000000002,0.0,1.0
Kumar_21,22 16 21.000,60 06 12.000,,Kumar_21,,,Kumar_21,,,,,2500.0,0.0,2.0,47.863009232263806,0.0,2.0,,,,20.0,0.0,2.0,,,,1.4023655359083786,0.0,1.0,5.283200000000001,0.0,1.0
NGC_433,01 15 11.520,60 07 58.800,NGC_433,NGC_433,NGC_433,NGC_433,NGC_433,,NGC_433,NGC_433,NGC_433,1996.6499999999999,112.39067218610468,6.0,45.32480125550683,11.64997196608966,4.0,,,,117.47322474162142,67.29778926334028,6.0,9672.2,0.0,1.0,1.5276630567250955,0.9661123266268582,1.0,2.144,0.2510635156467162,3.0
C_0040+598,00 43 48.480,60 11 49.200,C_0040+598,Czernik_2,Czernik_2,,Czernik_2,,,Czernik_2,Czernik_2,3635.6,705.7796445539265,3.0,1327.3944577297375,0.0,2.0,,,,1876.5,1644.1895511162938,5.0,9487.5,0.0,1.0,1.8604599474692973,0.4460623155379042,1.0,1.6,0.0,1.0
NGC_743,01 58 27.360,60 07 48.000,NGC_743,NGC_743,,,NGC_743,,,NGC_743,NGC_743,1099.7,0.24494897427834256,3.0,194.98445997580416,0.0,2.0,,,,63.0,22.684658913018726,4.0,9101.1,0.0,1.0,2.167536054052846,0.9877864017410054,1.0,1.4400000000000002,0.0,1.0
C_0230+599,02 33 55.920,60 10 01.200,C_0230+599,Czernik_10,,,Czernik_10,,,Czernik_10,Czernik_10,2911.6,336.0699927098521,3.0,317.68740706497755,0.0,2.0,,,,24.125,5.4839966037553305,4.0,11306.0,0.0,1.0,0.9837330846621071,0.23411067020569548,1.0,4.3168,0.0,1.0
NGC_129,00 30 25.680,60 12 46.800,NGC_129,NGC_129,NGC_129,NGC_129,NGC_129,,NGC_129,NGC_129,NGC_129,1671.042857142857,30.18672405276698,7.0,84.4370648461794,20.63318048749567,5.0,,,,352.9972785536255,154.98419668873015,7.0,9410.8,0.0,1.0,3.8157762556639674,0.7740669882805403,1.0,1.7482666666666669,0.0071288667220491654,3.0
Skiff_J2330+60.2,23 30 12.720,60 15 25.200,,Skiff_J2330+60.2,,,Skiff_J2330+60.2,,,Skiff_J2330+60.2,,2285.5333333333333,395.61981001218084,3.0,251.1886431509582,0.0,2.0,,,,54.5,15.513435037626795,3.0,10068.1,0.0,1.0,0.7964271127839062,0.19999050483520492,1.0,4.1983999999999995,0.0,1.0
[KPS2012]_MWSC_0270,03 20 20.000,60 15 36.000,[KPS2012]_MWSC_0270,FSR_0627,,,FSR_0627,,,,,1933.0,0.0,2.0,177.82794100389228,0.0,2.0,,,,13.5,0.0,2.0,,,,0.40594791828926746,0.0,1.0,3.664,0.0,1.0
Riddle_4,02 07 26.880,60 15 36.000,Riddle_4,Riddle_4,,,Riddle_4,,,Riddle_4,,2373.133333333333,141.36277471128702,3.0,22.387211385683376,0.0,2.0,,,,30.5,1.6329931618554523,3.0,10364.7,0.0,1.0,1.1586629353435347,0.28060695677295905,1.0,3.3568000000000007,0.0,1.0
[KPS2012]_MWSC_0113,01 18 47.520,60 21 28.800,[KPS2012]_MWSC_0113,FSR_0537,,,FSR_0537,,,FSR_0537,,2555.6,392.40825679386523,3.0,1000.0,0.0,2.0,,,,32.666666666666664,2.7216552697590872,3.0,10798.6,0.0,1.0,1.2687541040960635,0.05091034922826099,1.0,2.1311999999999998,0.0,1.0
Cl_Berkeley_2,00 25 16.560,60 23 31.200,Cl_Berkeley_2,Berkeley_2,,,Berkeley_2,,Berkeley_2,Berkeley_2,Berkeley_2,5769.85,310.6295895033182,4.0,954.992586021437,0.0,2.0,,,,42.375,8.04940797512463,4.0,13136.3,0.0,1.0,2.1212473006755816,0.7841533617121292,1.0,2.8768000000000002,0.0,1.0
Cl_Berkeley_65,02 39 04.320,60 24 10.800,Cl_Berkeley_65,Berkeley_65,,,Berkeley_65,,Berkeley_65,Berkeley_65,Berkeley_65,2537.62,182.69844969238247,5.0,12.669145764674738,2.5962845276693773,3.0,,,,42.375,13.248083587825072,4.0,9964.6,0.0,1.0,1.1173615598082176,0.49473505930923584,1.0,3.5168,0.0,1.0
IC_1848,02 51 25.200,60 25 08.400,IC_1848,IC_1848,IC_1848,IC_1848,IC_1848,,IC_1848,IC_1848,IC_1848,1922.4142857142856,106.98331059728748,7.0,5.293150321838477,1.0561906689087779,5.0,,,,2002.7818097807606,1253.8457141588597,7.0,10108.1,0.0,1.0,4.083359781908064,0.8879702166651422,1.0,1.9925333333333333,0.06185440491515065,3.0
Teutsch_53,22 24 22.000,60 24 48.000,Teutsch_53,Teutsch_53,,,Teutsch_53,,,,,5502.0,0.0,2.0,707.9457843841373,0.0,2.0,,,,22.5,0.0,2.0,,,,4.373166210661654,0.0,1.0,5.1168000000000005,0.0,1.0
Mrk_50,23 15 13.440,60 26 52.800,Mrk_50,Markarian_50,Markarian_50,,Markarian_50,,,Markarian_50,Markarian_50,2360.32,110.9805835270296,5.0,10.568377058970832,1.1334485224828912,4.0,,,,127.5,95.35911073410867,5.0,9737.9,0.0,1.0,1.0238175127830562,0.15712188587663112,1.0,2.5920000000000005,0.0,2.0
IRAS_02054+6011,02 08 42.000,60 26 12.000,IRAS_02054+6011,IRAS_02054+6011,,,IRAS_02054+6011,,,,,2726.0,0.0,2.0,6.309573444801931,0.0,2.0,,,,46.0,0.0,2.0,,,,5.443392540696996,0.0,1.0,4.1983999999999995,0.0,1.0
Cl_Berkeley_1,00 09 47.760,60 28 33.600,Cl_Berkeley_1,Berkeley_1,Berkeley_1,,Berkeley_1,,,Berkeley_1,Berkeley_1,6701.1,1815.542593138481,4.0,268.2714470356646,106.01042433458763,3.0,,,,295.1,247.0869644477426,5.0,10644.3,0.0,1.0,7.27414065513781,6.085236292199903,1.0,2.6944000000000004,0.14028998538741094,2.0
[BDS2003]_47,23 53 03.000,60 28 12.000,[BDS2003]_47,BDSB_47,,,BDSB_47,,,,,1800.0,0.0,2.0,870.9635899560797,0.0,2.0,,,,6.0,0.0,2.0,,,,0.572017521225786,0.0,1.0,3.1968,0.0,1.0
C_2306+602,23 08 12.720,60 31 22.800,C_2306+602,King_19,King_19,,King_19,,King_19,King_19,King_19,1995.2833333333335,157.89199968590813,6.0,641.5546351609205,308.7348276411567,4.0,,,,98.1,29.98713057296413,5.0,9619.0,0.0,1.0,1.5686496606255014,0.19556344197827832,1.0,1.8352,0.05996265504461914,2.0
[KPS2012]_MWSC_3748,23 38 01.440,60 32 27.600,[KPS2012]_MWSC_3748,SAI_149,,,SAI_149,,,SAI_149,,2199.366666666667,326.8980144507639,3.0,251.1886431509582,0.0,2.0,,,,18.0,0.8164965809277261,3.0,9945.9,0.0,1.0,0.7935396987783,0.3322352461768597,1.0,3.9712000000000005,0.0,1.0
SAI_24,02 59 15.840,60 33 57.600,SAI_24,SAI_24,,,SAI_24,,,SAI_24,,1367.9666666666665,300.44352522870565,3.0,15.848931924611142,0.0,2.0,,,,36.5,7.756717518813398,3.0,10002.7,0.0,1.0,1.277310316341671,0.7606493294280577,1.0,1.6,0.0,1.0
[KPS2012]_MWSC_0272,03 23 12.000,60 33 00.000,[KPS2012]_MWSC_0272,FSR_0628,,,FSR_0628,,,,,5001.0,0.0,2.0,1778.2794100389228,0.0,2.0,,,,44.5,0.0,2.0,,,,5.092801156719901,0.0,1.0,3.3568000000000007,0.0,1.0
